frame	time	x	y	burst
139930	32959	320	28	0
139931	32991	320	28	0
139932	33031	320	28	0
139933	33063	320	28	0
139934	33095	320	28	0
139935	33127	320	28	0
139936	33159	320	28	0
139937	33191	320	28	0
139938	33231	320	28	0
139939	33263	320	28	0
139940	33295	321	28	0
139941	33327	321	29	0
139942	33359	322	29	0
139943	33391	323	28	0
139944	33431	324	29	0
139945	33463	325	28	0
139946	33495	328	27	0
139947	33527	329	28	0
139948	33559	329	28	0
139949	33590	329	28	0
139950	33631	330	28	0
139951	33663	330	29	0
139952	33695	330	29	0
139953	33727	330	29	0
139954	33758	330	30	0
139955	33791	331	31	0
139956	33831	331	31	0
139957	33862	331	31	0
139958	33895	332	31	0
139959	33927	333	32	0
139960	33959	333	33	0
139961	33991	333	33	0
139962	34031	333	34	0
139963	34069	334	35	0
139964	34097	333	36	0
139965	34127	333	37	0
139966	34158	335	40	0
139967	34191	334	41	0
139968	34231	334	42	0
139969	34262	334	44	0
139970	34295	334	46	0
139971	34326	334	47	0
139972	34359	334	49	0
139973	34390	333	50	0
139974	34431	332	51	0
139975	34463	333	55	0
139976	34494	332	55	0
139977	34527	332	58	0
139978	34559	331	60	0
139979	34591	330	62	0
139980	34622	330	64	0
139981	34663	329	66	0
139982	34704	329	69	0
139983	34732	328	71	0
139984	34760	327	73	0
139985	34791	327	75	0
139986	34831	327	77	0
139987	34862	327	79	0
139988	34895	326	80	0
139989	34927	326	82	0
139990	34958	326	84	0
139991	34991	325	86	0
139992	35031	325	88	0
139993	35063	325	89	0
139994	35094	326	90	0
139995	35127	326	90	0
139996	35158	326	91	0
139997	35191	327	93	0
139998	35231	327	94	0
139999	35262	327	96	0
140000	35295	329	100	0
140001	35326	329	101	0
140002	35359	330	104	0
140003	35391	330	107	0
140004	35431	331	111	0
140005	35463	331	114	0
140006	35494	332	118	0
140007	35527	332	121	0
140008	35558	332	124	0
140009	35591	332	128	0
140010	35631	332	131	0
140011	35663	332	134	0
140012	35695	332	137	0
140013	35727	332	141	0
140014	35758	332	144	0
140015	35791	330	147	0
140016	35831	330	149	0
140017	35863	330	152	0
140018	35895	330	154	0
140019	35927	328	158	0
140020	35959	328	161	0
140021	35990	328	162	0
140022	36031	327	165	0
140023	36063	327	168	0
140024	36095	326	170	0
140025	36127	326	171	0
140026	36159	325	173	0
140027	36190	325	175	0
140028	36231	324	178	0
140029	36263	323	179	0
140030	36295	323	181	0
140031	36327	323	183	0
140032	36359	322	184	0
140033	36390	321	185	0
140034	36431	319	187	0
140035	36463	319	188	0
140036	36495	317	191	0
140037	36527	314	193	0
140038	36559	315	194	0
140039	36590	311	197	0
140040	36631	309	200	0
140041	36663	307	202	0
140042	36694	307	203	0
140043	36726	305	205	0
140044	36758	304	207	0
140045	36790	303	209	0
140046	36831	302	211	0
140047	36863	300	214	0
140048	36894	298	216	0
140049	36926	299	217	0
140050	36958	297	220	0
140051	36990	298	220	0
140052	37031	297	222	0
140053	37063	296	223	0
140054	37095	296	225	0
140055	37126	296	226	0
140056	37158	296	227	0
140057	37190	295	228	0
140058	37230	295	231	0
140059	37263	295	230	0
140060	37295	295	231	0
140061	37326	294	231	0
140062	37358	295	231	0
140063	37390	296	233	0
140064	37431	295	233	0
140065	37463	296	234	0
140066	37495	297	235	0
140067	37526	297	237	0
140068	37558	297	239	0
140069	37590	298	242	0
140070	37630	299	244	0
140071	37663	299	246	0
140072	37695	299	250	0
140073	37726	300	253	0
140074	37758	301	255	0
140075	37790	301	259	0
140076	37830	301	262	0
140077	37863	301	263	0
140078	37895	303	269	0
140079	37927	303	271	0
140080	37958	305	275	0
140081	37991	306	278	0
140082	38022	307	281	0
140083	38062	309	285	0
140084	38095	309	290	0
140085	38127	311	293	0
140086	38158	312	296	0
140087	38190	312	298	0
140088	38222	314	304	0
140089	38262	315	307	0
140090	38295	316	312	0
140091	38327	317	314	0
140092	38358	317	317	0
140093	38390	319	322	0
140094	38422	320	324	0
140095	38463	322	329	0
140096	38495	322	330	0
140097	38527	323	334	0
140098	38558	324	339	0
140099	38590	325	341	0
140100	38622	327	345	0
140101	38662	328	350	0
140102	38695	328	351	0
140103	38727	330	355	0
140104	38759	331	358	0
140105	38790	334	363	0
140106	38822	335	367	0
