frame	time	x	y	burst
49496	30864	330	34	0
49497	30896	330	34	0
49498	30928	330	34	0
49499	30960	330	34	0
49500	30992	330	34	0
49501	31024	330	35	0
49502	31056	330	35	0
49503	31088	330	36	0
49504	31120	329	37	0
49505	31168	328	38	0
49506	31207	328	39	0
49507	31236	325	42	0
49508	31264	325	44	0
49509	31296	324	46	0
49510	31328	323	48	0
49511	31360	320	52	0
49512	31392	320	55	0
49513	31424	319	57	0
49514	31456	317	61	0
49515	31488	316	63	0
49516	31520	315	66	0
49517	31574	314	69	0
49518	31614	313	72	0
49519	31644	311	76	0
49520	31672	310	79	0
49521	31701	309	81	0
49522	31730	307	84	0
49523	31760	305	87	0
49524	31792	303	90	0
49525	31824	300	92	0
49526	31856	298	94	0
49527	31888	294	97	0
49528	31920	293	98	0
49529	31968	290	101	0
49530	32000	288	103	0
49531	32032	284	106	0
49532	32064	283	108	0
49533	32096	281	110	0
49534	32128	279	110	0
49535	32160	277	111	0
49536	32192	275	111	0
49537	32224	272	112	0
49538	32256	269	112	0
49539	32288	268	112	0
49540	32320	265	112	0
49541	32368	261	113	0
49542	32406	258	113	0
49543	32434	256	114	0
49544	32464	252	115	0
49545	32496	249	115	0
49546	32528	247	116	0
49547	32560	245	117	0
49548	32592	243	117	0
49549	32624	240	118	0
49550	32656	237	119	0
49551	32688	233	120	0
49552	32720	231	121	0
49553	32752	226	123	0
49554	32806	224	123	0
49555	32846	220	124	0
49556	32878	219	125	0
49557	32907	216	127	0
49558	32935	215	129	0
49559	32963	212	131	0
49560	32992	212	131	0
49561	33024	211	132	0
49562	33056	208	134	0
49563	33088	206	135	0
49564	33120	203	136	0
49565	33152	201	137	0
49566	33200	200	138	0
49567	33232	196	139	0
49568	33264	195	139	0
49569	33296	190	137	0
49570	33328	190	136	0
49571	33360	186	135	0
49572	33392	185	133	0
49573	33424	183	132	0
49574	33456	181	130	0
49575	33488	179	128	0
49576	33520	177	127	0
49577	33552	176	126	0
49578	33600	176	127	0
49579	33643	175	126	0
49580	33672	174	126	0
49581	33702	174	126	0
49582	33730	174	126	0
49583	33760	174	127	0
49584	33792	174	128	0
49585	33824	174	129	0
49586	33856	174	130	0
49587	33888	175	131	0
49588	33920	174	134	0
49589	33952	173	136	0
49590	34005	174	138	0
49591	34046	173	142	0
49592	34078	173	144	0
49593	34107	173	147	0
49594	34136	174	150	0
49595	34164	175	154	0
49596	34192	176	157	0
49597	34224	177	161	0
49598	34256	177	165	0
49599	34288	178	168	0
49600	34320	177	173	0
49601	34352	177	177	0
49602	34400	178	180	0
49603	34432	178	184	0
49604	34464	178	188	0
49605	34496	178	191	0
49606	34528	178	195	0
49607	34560	178	199	0
49608	34592	178	203	0
49609	34624	177	207	0
49610	34656	177	211	0
49611	34688	177	215	0
49612	34720	177	218	0
49613	34752	176	222	0
49614	34800	175	226	0
49615	34842	175	230	0
49616	34871	175	232	0
49617	34900	175	236	0
49618	34929	174	239	0
49619	34960	174	242	0
49620	34992	173	244	0
49621	35024	172	247	0
49622	35056	171	250	0
49623	35088	170	253	0
49624	35120	169	255	0
49625	35152	169	255	0
49626	35200	165	259	0
49627	35232	165	261	0
49628	35264	164	264	0
49629	35296	162	267	0
49630	35328	162	269	0
49631	35360	159	273	0
49632	35392	158	276	0
49633	35424	157	278	0
49634	35456	154	281	0
49635	35488	154	282	0
49636	35520	155	282	0
49637	35552	153	285	0
49638	35600	153	286	0
49639	35632	153	287	0
49640	35664	153	287	0
49641	35696	154	287	0
49642	35728	154	288	0
49643	35760	154	289	0
49644	35792	154	290	0
49645	35824	154	291	0
49646	35856	154	292	0
49647	35888	155	294	0
49648	35920	157	296	0
49649	35952	158	297	0
49650	36000	159	300	0
49651	36042	161	303	0
49652	36070	163	306	0
49653	36098	165	308	0
49654	36128	167	310	0
49655	36160	169	313	0
49656	36192	171	315	0
49657	36224	174	319	0
49658	36256	175	321	0
49659	36288	177	324	0
49660	36320	179	327	0
49661	36352	181	330	0
49662	36400	182	332	0
49663	36432	184	336	0
49664	36464	185	339	0
49665	36496	187	341	0
49666	36528	188	345	0
49667	36560	189	348	0
49668	36592	190	351	0
49669	36624	190	354	0
